   Temperature           BIR            BW1               BW2             BUV              BVIS
   838.000000       5330.16748       1752.77551       1818.24548       2.65830535E-11   7.47058867E-03
   839.000000       5359.06348       1761.98938       1822.69910       2.80141865E-11   7.67462607E-03
   840.000000       5388.08252       1771.23047       1827.15527       2.95187312E-11   7.88374431E-03
   841.000000       5417.22461       1780.49878       1831.61389       3.11002578E-11   8.09805840E-03
   842.000000       5446.49023       1789.79431       1836.07507       3.27625115E-11   8.31768289E-03
   843.000000       5475.87939       1799.11707       1840.53882       3.45094023E-11   8.54273792E-03
   844.000000       5505.39258       1808.46716       1845.00500       3.63450207E-11   8.77334271E-03
   845.000000       5535.03076       1817.84436       1849.47375       3.82736447E-11   9.00962111E-03
   846.000000       5564.79346       1827.24878       1853.94495       4.02997496E-11   9.25169792E-03
   847.000000       5594.68213       1836.68054       1858.41858       4.24280090E-11   9.49970167E-03
   848.000000       5624.69580       1846.13940       1862.89478       4.46633112E-11   9.75376274E-03
   849.000000       5654.83594       1855.62549       1867.37341       4.70107737E-11   1.00140143E-02
   850.000000       5685.10254       1865.13879       1871.85449       4.94757256E-11   1.02805914E-02
   851.000000       5715.49561       1874.67932       1876.33801       5.20637561E-11   1.05536310E-02
   852.000000       5746.01611       1884.24695       1880.82410       5.47806939E-11   1.08332764E-02
   853.000000       5776.66406       1893.84180       1885.31250       5.76326313E-11   1.11196693E-02
   854.000000       5807.44043       1903.46387       1889.80334       6.06259348E-11   1.14129558E-02
   855.000000       5838.34473       1913.11316       1894.29675       6.37672484E-11   1.17132859E-02
   856.000000       5869.37793       1922.78955       1898.79248       6.70635145E-11   1.20208105E-02
   857.000000       5900.54004       1932.49316       1903.29065       7.05219910E-11   1.23356860E-02
   858.000000       5931.83203       1942.22388       1907.79114       7.41502415E-11   1.26580680E-02
   859.000000       5963.25391       1951.98181       1912.29407       7.79561832E-11   1.29881175E-02
   860.000000       5994.80566       1961.76685       1916.79944       8.19480525E-11   1.33259995E-02
   861.000000       6026.48828       1971.57910       1921.30725       8.61344815E-11   1.36718787E-02
   862.000000       6058.30176       1981.41846       1925.81738       9.05244490E-11   1.40259275E-02
   863.000000       6090.24707       1991.28491       1930.32983       9.51273435E-11   1.43883163E-02
   864.000000       6122.32373       2001.17847       1934.84473       9.99529626E-11   1.47592230E-02
   865.000000       6154.53271       2011.09924       1939.36194       1.05011520E-10   1.51388263E-02
   866.000000       6186.87451       2021.04700       1943.88159       1.10313675E-10   1.55273089E-02
   867.000000       6219.34912       2031.02197       1948.40356       1.15870563E-10   1.59248579E-02
   868.000000       6251.95703       2041.02405       1952.92786       1.21693766E-10   1.63316634E-02
   869.000000       6284.69873       2051.05322       1957.45447       1.27795399E-10   1.67479161E-02
   870.000000       6317.57471       2061.10938       1961.98340       1.34188063E-10   1.71738137E-02
   871.000000       6350.58496       2071.19263       1966.51477       1.40884943E-10   1.76095571E-02
   872.000000       6383.73047       2081.30298       1971.04834       1.47899734E-10   1.80553515E-02
   873.000000       6417.01074       2091.44043       1975.58423       1.55246760E-10   1.85114015E-02
   874.000000       6450.42725       2101.60498       1980.12244       1.62940911E-10   1.89779196E-02
   875.000000       6483.97949       2111.79639       1984.66296       1.70997744E-10   1.94551218E-02
   876.000000       6517.66846       2122.01489       1989.20581       1.79433454E-10   1.99432261E-02
   877.000000       6551.49463       2132.26050       1993.75085       1.88264931E-10   2.04424579E-02
   878.000000       6585.45752       2142.53320       1998.29834       1.97509745E-10   2.09530406E-02
   879.000000       6619.55811       2152.83276       2002.84790       2.07186254E-10   2.14752071E-02
   880.000000       6653.79736       2163.15942       2007.39990       2.17313528E-10   2.20091920E-02
   881.000000       6688.17432       2173.51318       2011.95410       2.27911467E-10   2.25552339E-02
   882.000000       6722.69043       2183.89355       2016.51050       2.39000819E-10   2.31135804E-02
   883.000000       6757.34619       2194.30127       2021.06921       2.50603122E-10   2.36844737E-02
   884.000000       6792.14111       2204.73584       2025.63013       2.62740857E-10   2.42681708E-02
   885.000000       6827.07617       2215.19727       2030.19324       2.75437451E-10   2.48649251E-02
   886.000000       6862.15186       2225.68579       2034.75867       2.88717245E-10   2.54750010E-02
   887.000000       6897.36816       2236.20117       2039.32629       3.02605607E-10   2.60986611E-02
   888.000000       6932.72607       2246.74341       2043.89612       3.17128990E-10   2.67361794E-02
   889.000000       6968.22510       2257.31274       2048.46826       3.32314815E-10   2.73878276E-02
   890.000000       7003.86670       2267.90894       2053.04248       3.48191753E-10   2.80538872E-02
   891.000000       7039.65039       2278.53198       2057.61890       3.64789532E-10   2.87346411E-02
   892.000000       7075.57715       2289.18188       2062.19751       3.82139181E-10   2.94303838E-02
   893.000000       7111.64697       2299.85864       2066.77832       4.00272898E-10   3.01414039E-02
   894.000000       7147.86084       2310.56250       2071.36157       4.19224239E-10   3.08680069E-02
   895.000000       7184.21826       2321.29297       2075.94678       4.39028119E-10   3.16104926E-02
   896.000000       7220.72070       2332.05029       2080.53418       4.59720789E-10   3.23691741E-02
   897.000000       7257.36768       2342.83447       2085.12354       4.81340023E-10   3.31443697E-02
   898.000000       7294.15967       2353.64551       2089.71533       5.03925124E-10   3.39363925E-02
   899.000000       7331.09766       2364.48340       2094.30908       5.27516864E-10   3.47455740E-02
   900.000000       7368.18164       2375.34814       2098.90527       5.52157708E-10   3.55722457E-02
   901.000000       7405.41211       2386.23950       2103.50342       5.77891845E-10   3.64167430E-02
   902.000000       7442.78955       2397.15796       2108.10352       6.04765071E-10   3.72794084E-02
   903.000000       7480.31445       2408.10278       2112.70605       6.32825181E-10   3.81605960E-02
   904.000000       7517.98682       2419.07471       2117.31055       6.62121746E-10   3.90606560E-02
   905.000000       7555.80762       2430.07324       2121.91724       6.92706281E-10   3.99799459E-02
   906.000000       7593.77637       2441.09839       2126.52612       7.24632354E-10   4.09188382E-02
   907.000000       7631.89453       2452.15039       2131.13696       7.57955587E-10   4.18777056E-02
   908.000000       7670.16211       2463.22900       2135.74976       7.92733879E-10   4.28569205E-02
   909.000000       7708.57910       2474.33447       2140.36499       8.29027236E-10   4.38568741E-02
   910.000000       7747.14648       2485.46655       2144.98218       8.66898164E-10   4.48779576E-02
   911.000000       7785.86475       2496.62524       2149.60132       9.06411390E-10   4.59205620E-02
   912.000000       7824.73340       2507.81055       2154.22266       9.47634415E-10   4.69851010E-02
   913.000000       7863.75391       2519.02271       2158.84619       9.90637017E-10   4.80719805E-02
   914.000000       7902.92578       2530.26123       2163.47168       1.03549191E-09   4.91816178E-02
   915.000000       7942.25049       2541.52661       2168.09912       1.08227449E-09   5.03144376E-02
   916.000000       7981.72754       2552.81836       2172.72876       1.13106313E-09   5.14708757E-02
   917.000000       8021.35742       2564.13696       2177.36035       1.18193910E-09   5.26513644E-02
   918.000000       8061.14111       2575.48193       2181.99414       1.23498689E-09   5.38563505E-02
   919.000000       8101.07861       2586.85376       2186.62988       1.29029398E-09   5.50862923E-02
   920.000000       8141.17041       2598.25195       2191.26758       1.34795142E-09   5.63416407E-02
   921.000000       8181.41699       2609.67676       2195.90747       1.40805345E-09   5.76228686E-02
   922.000000       8221.81836       2621.12793       2200.54932       1.47069823E-09   5.89304492E-02
   923.000000       8262.37598       2632.60571       2205.19312       1.53598734E-09   6.02648668E-02
   924.000000       8303.08887       2644.11011       2209.83887       1.60402613E-09   6.16266094E-02
   925.000000       8343.95898       2655.64087       2214.48682       1.67492420E-09   6.30161762E-02
   926.000000       8384.98535       2667.19800       2219.13672       1.74879489E-09   6.44340739E-02
   927.000000       8426.16895       2678.78174       2223.78857       1.82575599E-09   6.58808053E-02
   928.000000       8467.50977       2690.39185       2228.44238       1.90592964E-09   6.73569068E-02
   929.000000       8509.00977       2702.02856       2233.09839       1.98944261E-09   6.88629076E-02
   930.000000       8550.66797       2713.69141       2237.75610       2.07642614E-09   7.03993291E-02
   931.000000       8592.48438       2725.38086       2242.41602       2.16701657E-09   7.19667375E-02
   932.000000       8634.46094       2737.09668       2247.07764       2.26135488E-09   7.35656768E-02
   933.000000       8676.59668       2748.83887       2251.74146       2.35958786E-09   7.51967132E-02
   934.000000       8718.89258       2760.60742       2256.40723       2.46186715E-09   7.68604204E-02
   935.000000       8761.34961       2772.40210       2261.07495       2.56835020E-09   7.85573795E-02
   936.000000       8803.96777       2784.22339       2265.74438       2.67919997E-09   8.02881792E-02
   937.000000       8846.74707       2796.07080       2270.41602       2.79458567E-09   8.20534229E-02
   938.000000       8889.68848       2807.94458       2275.08960       2.91468250E-09   8.38537142E-02
   939.000000       8932.79199       2819.84473       2279.76489       3.03967229E-09   8.56896788E-02
   940.000000       8976.05762       2831.77100       2284.44238       3.16974269E-09   8.75619277E-02
   941.000000       9019.48730       2843.72363       2289.12158       3.30508909E-09   8.94711167E-02
   942.000000       9063.08008       2855.70264       2293.80273       3.44591311E-09   9.14178789E-02
   943.000000       9106.83789       2867.70752       2298.48608       3.59242436E-09   9.34028849E-02
   944.000000       9150.75879       2879.73877       2303.17114       3.74483911E-09   9.54267830E-02
   945.000000       9194.84570       2891.79639       2307.85791       3.90338251E-09   9.74902660E-02
   946.000000       9239.09668       2903.87988       2312.54688       4.06828660E-09   9.95940045E-02
   947.000000       9283.51465       2915.98975       2317.23755       4.23979207E-09  0.101738706    
   948.000000       9328.09766       2928.12549       2321.93018       4.41814896E-09  0.103925079    
   949.000000       9372.84863       2940.28760       2326.62476       4.60361438E-09  0.106153838    
   950.000000       9417.76562       2952.47583       2331.32104       4.79645657E-09  0.108425714    
   951.000000       9462.85059       2964.68994       2336.01929       4.99695219E-09  0.110741436    
   952.000000       9508.10352       2976.93042       2340.71948       5.20538723E-09  0.113101766    
   953.000000       9553.52441       2989.19678       2345.42163       5.42205836E-09  0.115507461    
   954.000000       9599.11328       3001.48926       2350.12549       5.64727332E-09  0.117959298    
   955.000000       9644.87305       3013.80762       2354.83105       5.88134874E-09  0.120458059    
   956.000000       9690.80078       3026.15210       2359.53882       6.12461371E-09  0.123004533    
   957.000000       9736.89941       3038.52271       2364.24829       6.37740882E-09  0.125599533    
   958.000000       9783.16895       3050.91895       2368.95947       6.64008581E-09  0.128243878    
   959.000000       9829.60938       3063.34155       2373.67261       6.91300883E-09  0.130938396    
   960.000000       9876.22070       3075.78979       2378.38745       7.19655491E-09  0.133683920    
   961.000000       9923.00391       3088.26416       2383.10425       7.49111351E-09  0.136481330    
   962.000000       9969.95898       3100.76416       2387.82275       7.79708831E-09  0.139331475    
   963.000000       10017.0879       3113.29028       2392.54321       8.11489631E-09  0.142235249    
   964.000000       10064.3887       3125.84229       2397.26538       8.44496828E-09  0.145193532    
   965.000000       10111.8633       3138.41992       2401.98950       8.78775097E-09  0.148207232    
   966.000000       10159.5127       3151.02368       2406.71533       9.14370624E-09  0.151277274    
   967.000000       10207.3359       3163.65308       2411.44287       9.51330925E-09  0.154404566    
   968.000000       10255.3340       3176.30835       2416.17236       9.89705473E-09  0.157590091    
   969.000000       10303.5078       3188.98950       2420.90356       1.02954516E-08  0.160834774    
   970.000000       10351.8564       3201.69629       2425.63672       1.07090283E-08  0.164139614    
   971.000000       10400.3828       3214.42896       2430.37134       1.11383285E-08  0.167505577    
   972.000000       10449.0850       3227.18726       2435.10791       1.15839152E-08  0.170933664    
   973.000000       10497.9639       3239.97119       2439.84619       1.20463719E-08  0.174424902    
   974.000000       10547.0205       3252.78101       2444.58643       1.25262991E-08  0.177980304    
   975.000000       10596.2549       3265.61621       2449.32812       1.30243185E-08  0.181600913    
   976.000000       10645.6680       3278.47729       2454.07178       1.35410732E-08  0.185287803    
   977.000000       10695.2607       3291.36401       2458.81714       1.40772265E-08  0.189042032    
   978.000000       10745.0312       3304.27637       2463.56445       1.46334651E-08  0.192864686    
   979.000000       10794.9824       3317.21436       2468.31323       1.52104960E-08  0.196756855    
   980.000000       10845.1143       3330.17798       2473.06372       1.58090518E-08  0.200719684    
   981.000000       10895.4258       3343.16699       2477.81616       1.64298903E-08  0.204754278    
   982.000000       10945.9189       3356.18164       2482.57031       1.70737895E-08  0.208861813    
   983.000000       10996.5938       3369.22192       2487.32593       1.77415576E-08  0.213043422    
   984.000000       11047.4502       3382.28760       2492.08350       1.84340276E-08  0.217300311    
   985.000000       11098.4893       3395.37866       2496.84277       1.91520613E-08  0.221633643    
   986.000000       11149.7109       3408.49536       2501.60376       1.98965431E-08  0.226044670    
   987.000000       11201.1162       3421.63745       2506.36646       2.06683914E-08  0.230534598    
   988.000000       11252.7051       3434.80518       2511.13086       2.14685567E-08  0.235104665    
   989.000000       11304.4775       3447.99805       2515.89673       2.22980105E-08  0.239756137    
   990.000000       11356.4355       3461.21655       2520.66455       2.31577673E-08  0.244490311    
   991.000000       11408.5791       3474.46021       2525.43408       2.40488660E-08  0.249308467    
   992.000000       11460.9072       3487.72925       2530.20508       2.49723833E-08  0.254211932    
   993.000000       11513.4219       3501.02393       2534.97803       2.59294257E-08  0.259202003    
   994.000000       11566.1230       3514.34375       2539.75244       2.69211426E-08  0.264280051    
   995.000000       11619.0107       3527.68872       2544.52856       2.79487136E-08  0.269447476    
   996.000000       11672.0859       3541.05908       2549.30664       2.90133588E-08  0.274705589    
   997.000000       11725.3496       3554.45483       2554.08594       3.01163361E-08  0.280055881    
   998.000000       11778.8008       3567.87573       2558.86719       3.12589421E-08  0.285499692    
   999.000000       11832.4414       3581.32178       2563.65015       3.24425180E-08  0.291038513    
   1000.00000       11886.2705       3594.79321       2568.43457       3.36684494E-08  0.296673805    
   1001.00000       11940.2900       3608.28979       2573.22070       3.49381537E-08  0.302407026    
   1002.00000       11994.4990       3621.81152       2578.00854       3.62531054E-08  0.308239669    
   1003.00000       12048.8994       3635.35815       2582.79785       3.76148215E-08  0.314173281    
   1004.00000       12103.4902       3648.93018       2587.58887       3.90248616E-08  0.320209354    
   1005.00000       12158.2725       3662.52734       2592.38159       4.04848421E-08  0.326349497    
   1006.00000       12213.2471       3676.14941       2597.17603       4.19964259E-08  0.332595259    
   1007.00000       12268.4131       3689.79688       2601.97192       4.35613252E-08  0.338948250    
   1008.00000       12323.7725       3703.46899       2606.76953       4.51813094E-08  0.345410109    
   1009.00000       12379.3262       3717.16626       2611.56860       4.68582044E-08  0.351982415    
   1010.00000       12435.0723       3730.88867       2616.36938       4.85938827E-08  0.358666897    
   1011.00000       12491.0137       3744.63599       2621.17188       5.03902839E-08  0.365465194    
   1012.00000       12547.1494       3758.40820       2625.97583       5.22494084E-08  0.372379005    
   1013.00000       12603.4795       3772.20557       2630.78149       5.41733094E-08  0.379410118    
   1014.00000       12660.0059       3786.02783       2635.58862       5.61641116E-08  0.386560202    
   1015.00000       12716.7285       3799.87476       2640.39746       5.82239963E-08  0.393831074    
   1016.00000       12773.6475       3813.74683       2645.20776       6.03552195E-08  0.401224524    
   1017.00000       12830.7637       3827.64355       2650.01978       6.25601047E-08  0.408742338    
   1018.00000       12888.0771       3841.56519       2654.83325       6.48410392E-08  0.416386396    
   1019.00000       12945.5889       3855.51172       2659.64844       6.72004887E-08  0.424158543    
   1020.00000       13003.2988       3869.48315       2664.46509       6.96409899E-08  0.432060659    
   1021.00000       13061.2070       3883.47925       2669.28345       7.21651645E-08  0.440094650    
   1022.00000       13119.3154       3897.50000       2674.10327       7.47757056E-08  0.448262453    
   1023.00000       13177.6230       3911.54565       2678.92456       7.74753843E-08  0.456566036    
   1024.00000       13236.1309       3925.61597       2683.74756       8.02670570E-08  0.465007365    
   1025.00000       13294.8398       3939.71094       2688.57202       8.31536724E-08  0.473588437    
   1026.00000       13353.7500       3953.83057       2693.39819       8.61382645E-08  0.482311308    
   1027.00000       13412.8613       3967.97510       2698.22559       8.92239527E-08  0.491178006    
   1028.00000       13472.1758       3982.14404       2703.05493       9.24139556E-08  0.500190616    
   1029.00000       13531.6914       3996.33765       2707.88550       9.57115773E-08  0.509351313    
   1030.00000       13591.4111       4010.55591       2712.71777       9.91202285E-08  0.518662095    
   1031.00000       13651.3340       4024.79858       2717.55151       1.02643426E-07  0.528125226    
   1032.00000       13711.4609       4039.06592       2722.38672       1.06284773E-07  0.537742913    
   1033.00000       13771.7930       4053.35791       2727.22339       1.10047999E-07  0.547517240    
   1034.00000       13832.3291       4067.67432       2732.06177       1.13936920E-07  0.557450593    
   1035.00000       13893.0713       4082.01514       2736.90161       1.17955487E-07  0.567545116    
   1036.00000       13954.0186       4096.38037       2741.74292       1.22107750E-07  0.577803135    
   1037.00000       14015.1729       4110.77051       2746.58569       1.26397893E-07  0.588227034    
   1038.00000       14076.5332       4125.18457       2751.43018       1.30830202E-07  0.598819137    
   1039.00000       14138.1016       4139.62305       2756.27588       1.35409095E-07  0.609581769    
   1040.00000       14199.8770       4154.08643       2761.12329       1.40139122E-07  0.620517373    
   1041.00000       14261.8613       4168.57373       2765.97217       1.45024984E-07  0.631628335    
   1042.00000       14324.0547       4183.08545       2770.82251       1.50071457E-07  0.642917216    
   1043.00000       14386.4561       4197.62158       2775.67432       1.55283530E-07  0.654386461    
   1044.00000       14449.0684       4212.18164       2780.52759       1.60666289E-07  0.666038573    
   1045.00000       14511.8896       4226.76611       2785.38232       1.66224964E-07  0.677876055    
   1046.00000       14574.9229       4241.37500       2790.23853       1.71964970E-07  0.689901650    
   1047.00000       14638.1660       4256.00830       2795.09619       1.77891835E-07  0.702117801    
   1048.00000       14701.6211       4270.66553       2799.95532       1.84011284E-07  0.714527249    
   1049.00000       14765.2881       4285.34717       2804.81592       1.90329160E-07  0.727132678    
   1050.00000       14829.1680       4300.05273       2809.67822       1.96851502E-07  0.739936709    
   1051.00000       14893.2607       4314.78271       2814.54175       2.03584534E-07  0.752942204    
   1052.00000       14957.5664       4329.53662       2819.40674       2.10534623E-07  0.766151786    
   1053.00000       15022.0869       4344.31445       2824.27319       2.17708319E-07  0.779568374    
   1054.00000       15086.8213       4359.11670       2829.14111       2.25112387E-07  0.793194771    
   1055.00000       15151.7705       4373.94287       2834.01025       2.32753735E-07  0.807033777    
   1056.00000       15216.9355       4388.79346       2838.88110       2.40639508E-07  0.821088374    
   1057.00000       15282.3164       4403.66748       2843.75342       2.48777070E-07  0.835361481    
   1058.00000       15347.9131       4418.56592       2848.62695       2.57173866E-07  0.849856079    
   1059.00000       15413.7275       4433.48779       2853.50220       2.65837713E-07  0.864575148    
   1060.00000       15479.7588       4448.43408       2858.37866       2.74776568E-07  0.879521728    
   1061.00000       15546.0078       4463.40430       2863.25659       2.83998560E-07  0.894698858    
   1062.00000       15612.4746       4478.39844       2868.13574       2.93512102E-07  0.910109699    
   1063.00000       15679.1602       4493.41602       2873.01660       3.03325891E-07  0.925757349    
   1064.00000       15746.0654       4508.45801       2877.89868       3.13448737E-07  0.941645026    
   1065.00000       15813.1904       4523.52344       2882.78223       3.23889765E-07  0.957775891    
   1066.00000       15880.5361       4538.61279       2887.66724       3.34658381E-07  0.974153280    
   1067.00000       15948.1016       4553.72607       2892.55371       3.45764192E-07  0.990780354    
   1068.00000       16015.8887       4568.86279       2897.44141       3.57217090E-07   1.00766051    
   1069.00000       16083.8975       4584.02344       2902.33057       3.69027219E-07   1.02479720    
   1070.00000       16152.1279       4599.20801       2907.22119       3.81205041E-07   1.04219365    
   1071.00000       16220.5820       4614.41602       2912.11304       3.93761241E-07   1.05985343    
   1072.00000       16289.2578       4629.64795       2917.00635       4.06706874E-07   1.07777989    
   1073.00000       16358.1582       4644.90332       2921.90112       4.20053198E-07   1.09597671    
   1074.00000       16427.2832       4660.18262       2926.79712       4.33811863E-07   1.11444724    
   1075.00000       16496.6309       4675.48535       2931.69458       4.47994807E-07   1.13319528    
   1076.00000       16566.2051       4690.81152       2936.59351       4.62614224E-07   1.15222430    
   1077.00000       16636.0039       4706.16162       2941.49365       4.77682704E-07   1.17153800    
   1078.00000       16706.0293       4721.53516       2946.39526       4.93213236E-07   1.19114017    
   1079.00000       16776.2812       4736.93213       2951.29810       5.09218978E-07   1.21103442    
   1080.00000       16846.7617       4752.35254       2956.20239       5.25713574E-07   1.23122478    
   1081.00000       16917.4668       4767.79639       2961.10815       5.42711007E-07   1.25171483    
   1082.00000       16988.4023       4783.26367       2966.01514       5.60225658E-07   1.27250862    
   1083.00000       17059.5645       4798.75439       2970.92334       5.78272193E-07   1.29361010    
   1084.00000       17130.9570       4814.26904       2975.83301       5.96865732E-07   1.31502295    
   1085.00000       17202.5781       4829.80664       2980.74414       6.16021794E-07   1.33675146    
   1086.00000       17274.4297       4845.36768       2985.65649       6.35756351E-07   1.35879958    
   1087.00000       17346.5117       4860.95166       2990.57007       6.56085660E-07   1.38117146    
   1088.00000       17418.8242       4876.55957       2995.48511       6.77026605E-07   1.40387118    
   1089.00000       17491.3691       4892.19043       3000.40161       6.98596295E-07   1.42690289    
   1090.00000       17564.1445       4907.84473       3005.31909       7.20812409E-07   1.45027077    
   1091.00000       17637.1543       4923.52197       3010.23828       7.43693136E-07   1.47397923    
   1092.00000       17710.3945       4939.22266       3015.15845       7.67256950E-07   1.49803257    
   1093.00000       17783.8691       4954.94678       3020.08008       7.91523007E-07   1.52243507    
   1094.00000       17857.5781       4970.69385       3025.00317       8.16510862E-07   1.54719114    
   1095.00000       17931.5215       4986.46436       3029.92725       8.42240638E-07   1.57230532    
   1096.00000       18005.6992       5002.25781       3034.85278       8.68732798E-07   1.59778202    
   1097.00000       18080.1133       5018.07422       3039.77979       8.96008601E-07   1.62362576    
   1098.00000       18154.7637       5033.91357       3044.70801       9.24089647E-07   1.64984131    
   1099.00000       18229.6484       5049.77637       3049.63745       9.52998221E-07   1.67643321    
   1100.00000       18304.7715       5065.66211       3054.56812       9.82757001E-07   1.70340610    
   1101.00000       18380.1309       5081.57080       3059.50024       1.01338946E-06   1.73076475    
   1102.00000       18455.7305       5097.50244       3064.43359       1.04491960E-06   1.75851405    
   1103.00000       18531.5664       5113.45752       3069.36816       1.07737196E-06   1.78665876    
   1104.00000       18607.6406       5129.43506       3074.30396       1.11077168E-06   1.81520379    
   1105.00000       18683.9551       5145.43555       3079.24121       1.14514467E-06   1.84415400    
   1106.00000       18760.5098       5161.45898       3084.17969       1.18051742E-06   1.87351453    
   1107.00000       18837.3047       5177.50537       3089.11938       1.21691710E-06   1.90329039    
   1108.00000       18914.3398       5193.57471       3094.06030       1.25437168E-06   1.93348658    
   1109.00000       18991.6172       5209.66699       3099.00269       1.29290947E-06   1.96410835    
   1110.00000       19069.1367       5225.78174       3103.94629       1.33255992E-06   1.99516082    
   1111.00000       19146.8984       5241.91943       3108.89087       1.37335303E-06   2.02664924    
   1112.00000       19224.9023       5258.08008       3113.83691       1.41531962E-06   2.05857921    
   1113.00000       19303.1504       5274.26318       3118.78442       1.45849106E-06   2.09095550    
   1114.00000       19381.6406       5290.46924       3123.73291       1.50289964E-06   2.12378430    
   1115.00000       19460.3770       5306.69775       3128.68262       1.54857867E-06   2.15707040    
   1116.00000       19539.3574       5322.94922       3133.63379       1.59556191E-06   2.19081950    
   1117.00000       19618.5840       5339.22314       3138.58594       1.64388427E-06   2.22503757    
   1118.00000       19698.0566       5355.52002       3143.53955       1.69358123E-06   2.25972986    
   1119.00000       19777.7754       5371.83887       3148.49438       1.74468948E-06   2.29490209    
   1120.00000       19857.7402       5388.18066       3153.45020       1.79724623E-06   2.33055997    
   1121.00000       19937.9531       5404.54541       3158.40747       1.85128999E-06   2.36670971    
   1122.00000       20018.4141       5420.93213       3163.36597       1.90686001E-06   2.40335679    
   1123.00000       20099.1230       5437.34131       3168.32568       1.96399651E-06   2.44050717    
   1124.00000       20180.0820       5453.77344       3173.28662       2.02274055E-06   2.47816706    
   1125.00000       20261.2891       5470.22754       3178.24878       2.08313463E-06   2.51634240    
   1126.00000       20342.7461       5486.70459       3183.21216       2.14522174E-06   2.55503917    
   1127.00000       20424.4551       5503.20361       3188.17676       2.20904622E-06   2.59426355    
   1128.00000       20506.4141       5519.72559       3193.14233       2.27465353E-06   2.63402200    
   1129.00000       20588.6230       5536.26953       3198.10938       2.34209028E-06   2.67432046    
   1130.00000       20671.0859       5552.83594       3203.07764       2.41140378E-06   2.71516562    
   1131.00000       20753.8008       5569.42432       3208.04712       2.48264269E-06   2.75656390    
   1132.00000       20836.7695       5586.03564       3213.01758       2.55585724E-06   2.79852128    
   1133.00000       20919.9902       5602.66895       3217.98950       2.63109860E-06   2.84104490    
   1134.00000       21003.4648       5619.32422       3222.96240       2.70841861E-06   2.88414097    
   1135.00000       21087.1953       5636.00195       3227.93652       2.78787115E-06   2.92781639    
   1136.00000       21171.1816       5652.70215       3232.91187       2.86951126E-06   2.97207785    
   1137.00000       21255.4219       5669.42432       3237.88843       2.95339464E-06   3.01693201    
   1138.00000       21339.9180       5686.16846       3242.86621       3.03957927E-06   3.06238580    
   1139.00000       21424.6719       5702.93506       3247.84521       3.12812381E-06   3.10844612    
   1140.00000       21509.6816       5719.72363       3252.82520       3.21908828E-06   3.15511990    
   1141.00000       21594.9492       5736.53418       3257.80640       3.31253477E-06   3.20241451    
   1142.00000       21680.4746       5753.36670       3262.78906       3.40852603E-06   3.25033689    
   1143.00000       21766.2598       5770.22168       3267.77246       3.50712708E-06   3.29889393    
   1144.00000       21852.3027       5787.09863       3272.75732       3.60840363E-06   3.34809351    
   1145.00000       21938.6074       5803.99707       3277.74341       3.71242368E-06   3.39794254    
   1146.00000       22025.1699       5820.91797       3282.73047       3.81925611E-06   3.44844842    
   1147.00000       22111.9941       5837.86084       3287.71875       3.92897255E-06   3.49961877    
   1148.00000       22199.0801       5854.82568       3292.70801       4.04164484E-06   3.55146098    
   1149.00000       22286.4277       5871.81201       3297.69873       4.15734758E-06   3.60398293    
   1150.00000       22374.0371       5888.82031       3302.69043       4.27615623E-06   3.65719199    
   1151.00000       22461.9082       5905.85059       3307.68335       4.39814903E-06   3.71109629    
   1152.00000       22550.0449       5922.90283       3312.67725       4.52340555E-06   3.76570344    
   1153.00000       22638.4434       5939.97705       3317.67261       4.65200674E-06   3.82102108    
   1154.00000       22727.1074       5957.07275       3322.66895       4.78403581E-06   3.87705755    
   1155.00000       22816.0352       5974.18994       3327.66626       4.91957826E-06   3.93382096    
   1156.00000       22905.2285       5991.32959       3332.66479       5.05872094E-06   3.99131918    
   1157.00000       22994.6875       6008.49023       3337.66455       5.20155254E-06   4.04956055    
   1158.00000       23084.4141       6025.67285       3342.66553       5.34816490E-06   4.10855341    
   1159.00000       23174.4062       6042.87744       3347.66748       5.49865081E-06   4.16830587    
   1160.00000       23264.6660       6060.10352       3352.67065       5.65310575E-06   4.22882652    
   1161.00000       23355.1953       6077.35107       3357.67480       5.81162703E-06   4.29012394    
   1162.00000       23445.9922       6094.62012       3362.68018       5.97431426E-06   4.35220623    
   1163.00000       23537.0566       6111.91113       3367.68652       6.14126975E-06   4.41508293    
   1164.00000       23628.3926       6129.22363       3372.69409       6.31259763E-06   4.47876215    
   1165.00000       23719.9961       6146.55713       3377.70288       6.48840432E-06   4.54325294    
   1166.00000       23811.8730       6163.91260       3382.71265       6.66879896E-06   4.60856390    
   1167.00000       23904.0195       6181.28955       3387.72363       6.85389296E-06   4.67470455    
   1168.00000       23996.4375       6198.68799       3392.73560       7.04380000E-06   4.74168348    
   1169.00000       24089.1270       6216.10742       3397.74878       7.23863741E-06   4.80951023    
   1170.00000       24182.0898       6233.54883       3402.76294       7.43852343E-06   4.87819386    
   1171.00000       24275.3262       6251.01123       3407.77832       7.64357992E-06   4.94774342    
   1172.00000       24368.8359       6268.49512       3412.79468       7.85393240E-06   5.01816845    
   1173.00000       24462.6211       6286.00049       3417.81226       8.06970638E-06   5.08947849    
   1174.00000       24556.6797       6303.52734       3422.83081       8.29103374E-06   5.16168308    
   1175.00000       24651.0117       6321.07520       3427.85034       8.51804543E-06   5.23479223    
   1176.00000       24745.6230       6338.64404       3432.87109       8.75087972E-06   5.30881500    
